MaritalStatus,ApplicationMode,ApplicationOrder,Course,PreviousQualification,PreviousQualificationGrade,MothersQualification,FathersQualification,MothersOccupation,FathersOccupation,AdmissionGrade,Displaced,TuitionFeesUpToDate,Gender,ScholarshipHolder,AgeAtEnrollment,CurricularUnits1stSemEvaluations,CurricularUnits1stSemApproved,CurricularUnits1stSemGrade,CurricularUnits2ndSemEnrolled,CurricularUnits2ndSemEvaluations,CurricularUnits2ndSemApproved,UnemploymentRate,InflationRate,GDP,Target
1,17,3,9773,1,134,2,1,3,3,129.5,1,1,1,0,18,7,6,13.16666667,6,7,6,16.2,0.3,-0.92,Graduate
1,1,4,9773,1,125,19,19,9,7,129.6,1,1,1,0,18,6,6,12.83333333,6,8,6,12.4,0.5,1.79,Graduate
1,17,3,9119,1,135,1,19,141,193,121.7,1,1,1,0,18,7,5,11.8,5,9,3,8.9,1.4,3.51,Enrolled
1,17,2,9773,1,132,19,1,9,9,141.8,1,1,1,0,20,6,6,11.83333333,6,6,6,12.7,3.7,-1.7,Graduate
1,1,3,9773,1,135,3,1,2,4,129.8,1,1,1,0,20,6,5,12.8,6,11,3,15.5,2.8,-4.06,Graduate
1,44,1,9070,39,100,1,1,4,4,106,0,1,1,0,21,7,5,11.8,9,9,5,12.4,0.5,1.79,Dropout
1,43,1,171,1,144,19,19,9,4,121.6,0,1,1,0,22,0,0,0,0,0,0,13.9,-0.3,0.79,Enrolled
1,17,1,9119,1,125,19,1,5,4,121.5,1,1,1,0,20,7,5,15.8,5,7,5,11.1,0.6,2.02,Dropout
1,1,1,171,1,133.1,1,37,9,9,117,0,1,1,0,19,0,0,0,0,0,0,15.5,2.8,-4.06,Enrolled
1,44,1,9119,39,130,38,19,9,5,130,1,1,1,0,19,9,2,12.5,5,10,3,12.4,0.5,1.79,Enrolled
1,17,1,9670,1,117,1,1,4,4,117.7,1,1,1,0,20,9,6,14.66666667,6,7,6,8.9,1.4,3.51,Graduate
1,44,1,9085,39,140,19,37,5,7,140,1,1,1,0,19,10,4,12.5,6,16,2,12.4,0.5,1.79,Dropout
1,1,1,9119,1,132,1,12,3,3,133.1,1,1,1,0,19,7,3,12,6,10,2,11.1,0.6,2.02,Dropout
1,15,1,9119,1,133.1,2,2,2,2,100,0,1,1,0,24,8,7,13.14285714,6,8,6,8.9,1.4,3.51,Enrolled
1,17,1,9670,1,132,19,1,5,4,119.1,0,1,1,0,18,6,3,12.66666667,6,11,4,10.8,1.4,1.74,Dropout
1,1,1,9119,1,148,19,19,9,8,129.8,0,0,1,1,18,6,5,15,5,6,5,8.9,1.4,3.51,Enrolled
1,1,1,9238,1,133,19,38,9,7,131.3,1,1,0,0,18,7,5,13.6,6,7,5,8.9,1.4,3.51,Dropout
1,17,5,9773,1,143,1,1,7,7,136.7,1,1,0,0,18,6,6,12.5,6,6,6,8.9,1.4,3.51,Graduate
1,17,1,9238,1,143,19,37,9,9,126.2,1,1,0,1,21,7,6,13.33333333,6,7,6,12.4,0.5,1.79,Graduate
1,15,1,9085,1,133.1,37,37,9,9,109.6,0,1,0,0,18,13,4,12.25,6,15,5,11.1,0.6,2.02,Dropout
1,1,1,9500,1,141,1,19,3,3,131.9,1,1,0,1,18,7,7,15.10142857,8,8,8,11.1,0.6,2.02,Graduate
1,1,2,9238,1,140,19,37,9,9,140.7,1,1,0,1,18,6,6,13.16666667,6,6,6,10.8,1.4,1.74,Graduate
1,18,6,8014,1,134,3,19,2,4,120.7,1,1,0,0,23,8,4,11,6,6,0,13.9,-0.3,0.79,Dropout
1,1,2,9147,1,118,3,19,2,4,113.8,1,1,0,0,21,9,3,11.66666667,5,9,4,8.9,1.4,3.51,Graduate
1,1,1,9238,1,135,19,38,7,5,121,0,1,0,0,20,13,1,10,6,13,1,9.4,-0.8,-3.12,Enrolled
1,17,1,8014,1,119,34,34,0,0,112.4,1,1,0,0,26,15,7,11.57142857,6,14,2,7.6,2.6,0.32,Dropout
1,1,6,9773,1,145,1,19,4,4,131,1,1,0,1,18,6,6,12.16666667,6,10,5,7.6,2.6,0.32,Enrolled
1,1,1,171,1,143,3,37,9,9,142.7,1,1,0,0,18,0,0,0,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,9670,1,123,19,19,9,8,125.5,0,0,0,1,19,6,6,13.83333333,6,7,6,8.9,1.4,3.51,Graduate
1,1,3,9500,1,108,19,1,9,3,107.8,1,1,0,1,20,10,6,12.35714286,8,9,7,13.9,-0.3,0.79,Graduate
1,1,3,9773,1,117,38,19,7,7,110.4,1,0,0,0,19,7,6,12.16666667,6,10,2,16.2,0.3,-0.92,Dropout
1,44,1,9238,39,140,37,19,191,102,136.1,1,1,0,0,21,8,3,12,6,6,2,12.4,0.5,1.79,Enrolled
1,39,1,9254,1,170,37,37,4,6,138.3,0,1,0,0,33,14,9,12.41666667,9,14,7,10.8,1.4,1.74,Graduate
1,1,2,9085,1,157,3,38,4,6,142.3,0,1,0,0,18,7,4,12.75,5,6,4,7.6,2.6,0.32,Graduate
1,42,1,9500,6,141,37,1,9,4,145,0,1,0,0,21,33,18,14.93333333,21,33,18,7.6,2.6,0.32,Graduate
1,1,1,9773,1,125,3,19,2,3,125.7,1,1,0,0,19,6,6,13,6,7,6,8.9,1.4,3.51,Graduate
4,39,1,9853,19,133.1,38,19,9,9,108,0,0,0,0,33,7,7,12.85714286,7,8,6,8.9,1.4,3.51,Enrolled
2,1,4,9500,1,143,38,38,5,5,128.7,1,1,0,0,18,10,7,14.455,8,8,8,15.5,2.8,-4.06,Graduate
1,1,1,9670,1,142,1,19,4,4,128,0,1,0,1,18,8,6,14,6,7,6,11.1,0.6,2.02,Graduate
1,1,3,9773,1,150,19,38,4,4,146.5,1,1,0,1,20,6,6,13.5,6,7,6,11.1,0.6,2.02,Graduate
1,1,2,9254,1,112,37,37,6,6,106.1,1,0,0,0,20,0,0,0,6,0,0,11.1,0.6,2.02,Dropout
1,17,2,8014,1,133.1,19,1,1,1,118,0,1,0,1,20,6,6,11.66666667,6,12,5,10.8,1.4,1.74,Graduate
1,17,1,9085,1,125,1,37,4,9,117,1,1,0,1,19,6,4,12,5,8,5,10.8,1.4,1.74,Graduate
1,1,3,9238,1,121,38,37,8,8,115.4,1,1,0,1,19,7,6,11.71428571,6,6,6,13.9,-0.3,0.79,Graduate
1,17,3,9238,1,133.1,41,1,2,3,117,1,1,0,0,21,8,6,12.66666667,6,7,6,11.1,0.6,2.02,Graduate
1,39,1,9085,1,133.1,3,3,4,2,144.9,1,1,0,0,26,11,3,11.75,6,19,4,12.4,0.5,1.79,Enrolled
1,17,1,9238,1,135,37,37,8,6,127,0,1,0,0,21,0,0,0,6,0,0,16.2,0.3,-0.92,Dropout
1,1,4,9500,1,132,19,38,5,5,118,1,1,0,0,18,8,7,12.32857143,8,8,7,12.7,3.7,-1.7,Graduate
5,39,1,9853,19,133.1,37,37,9,8,118,0,1,0,0,27,14,6,11.66666667,7,10,1,12.4,0.5,1.79,Dropout
1,43,1,9070,1,135,1,38,3,9,126.4,1,1,0,1,20,12,12,13.25,12,12,11,15.5,2.8,-4.06,Graduate
1,43,1,9670,39,110,19,3,7,10,110,0,1,0,0,21,8,5,11.83333333,6,8,4,16.2,0.3,-0.92,Enrolled
1,17,1,9556,1,133,38,37,9,9,124.4,1,1,0,1,18,7,7,13.3,8,8,8,15.5,2.8,-4.06,Graduate
1,44,1,9085,39,140,1,19,9,9,140,1,1,0,0,20,13,6,12.55555556,6,11,5,16.2,0.3,-0.92,Enrolled
1,1,1,9773,1,135,1,19,4,10,129.4,1,1,0,0,18,6,6,12.83333333,6,7,6,11.1,0.6,2.02,Graduate
1,44,1,9238,39,140,1,1,3,5,141.7,0,1,0,1,20,6,6,12.83333333,6,6,6,13.9,-0.3,0.79,Graduate
1,1,2,9085,1,144,1,19,4,10,132.1,1,1,0,1,19,10,3,12.66666667,5,7,3,12.7,3.7,-1.7,Graduate
1,1,5,9500,1,122,37,3,9,2,116.8,1,1,0,0,20,8,6,13.27142857,8,8,7,13.9,-0.3,0.79,Graduate
1,1,1,9991,1,143,19,37,5,8,135,0,1,0,1,20,5,5,12.4,5,6,5,10.8,1.4,1.74,Graduate
1,44,1,9085,39,150,38,1,5,5,150,0,1,0,0,20,10,2,14.5,5,7,4,12.7,3.7,-1.7,Enrolled
1,1,3,9238,1,124,19,1,7,10,116,1,1,0,0,19,7,0,0,5,5,0,13.9,-0.3,0.79,Dropout
1,1,1,9773,1,156,3,3,123,122,155,0,1,0,0,18,7,6,14.28571429,6,8,6,8.9,1.4,3.51,Graduate
1,1,1,9085,1,142,38,38,9,10,127,1,1,0,0,18,7,3,12.33333333,5,9,5,10.8,1.4,1.74,Graduate
1,17,1,9500,1,142,38,37,9,8,130.8,1,1,0,1,19,10,6,12.58333333,8,8,7,13.9,-0.3,0.79,Graduate
1,1,6,9500,1,126,12,37,5,9,121.8,1,1,0,0,19,8,6,13.73166667,8,10,7,12.4,0.5,1.79,Dropout
1,39,1,9003,19,133.1,37,37,9,4,140,0,1,1,0,43,8,6,12.875,6,14,5,16.2,0.3,-0.92,Enrolled
2,42,1,9070,1,170,37,25,0,4,148.5,0,1,1,0,47,14,8,14.625,7,7,5,9.4,-0.8,-3.12,Dropout
1,42,1,9147,1,130,34,34,99,99,109.8,1,0,1,0,23,3,0,0,2,2,0,7.6,2.6,0.32,Dropout
1,1,1,9238,1,133,19,19,9,9,119.7,1,1,0,1,19,8,6,12.66666667,6,7,6,8.9,1.4,3.51,Graduate
1,42,1,9500,1,122,3,3,2,2,122,1,1,0,0,20,11,6,12.49166667,8,11,6,12.7,3.7,-1.7,Graduate
1,1,1,171,1,138,1,3,4,4,147.5,1,1,0,1,19,12,12,13.66666667,11,12,11,8.9,1.4,3.51,Graduate
1,17,1,9085,1,163,37,37,9,9,150.8,1,1,0,0,19,13,6,16,6,8,6,15.5,2.8,-4.06,Graduate
1,44,1,9085,39,150,19,37,4,7,150,1,1,0,0,19,8,6,14.14285714,6,7,6,13.9,-0.3,0.79,Graduate
1,39,1,8014,19,133.1,19,19,144,141,131.5,0,1,0,1,39,9,6,11.83333333,6,9,4,11.1,0.6,2.02,Graduate
1,1,1,9070,1,144,1,1,3,5,127.2,1,1,0,1,20,6,6,12.66666667,6,8,6,10.8,1.4,1.74,Graduate
1,17,1,9070,1,118,38,19,9,3,111,1,1,0,0,21,6,6,12.5,6,6,6,7.6,2.6,0.32,Graduate
1,43,5,9238,1,101,37,19,9,7,119.9,1,0,0,0,22,16,9,10.88888889,10,20,4,9.4,-0.8,-3.12,Graduate
1,1,2,9773,1,133,19,38,5,0,133.7,1,1,0,0,19,11,1,13,5,10,0,7.6,2.6,0.32,Dropout
1,17,1,9670,1,133.1,1,19,141,114,140,1,1,0,0,22,6,6,15.16666667,6,6,6,13.9,-0.3,0.79,Graduate
1,5,2,9853,1,124,19,19,3,3,113.9,1,1,0,1,19,8,6,12.66666667,6,7,6,12.7,3.7,-1.7,Graduate
1,1,1,171,1,127,37,38,9,9,120.7,1,1,1,0,18,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
5,39,1,9147,1,133.1,19,19,9,9,119.8,0,1,1,0,26,9,5,12,5,5,5,11.1,0.6,2.02,Enrolled
1,39,1,9991,1,110,37,37,9,9,121.8,0,0,1,0,36,5,0,0,5,5,0,12.7,3.7,-1.7,Dropout
1,18,1,171,1,110,19,2,5,5,117.7,1,1,1,1,20,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
2,39,1,9147,1,160,37,37,9,7,110,0,1,1,0,30,8,2,11,5,6,4,15.5,2.8,-4.06,Dropout
1,43,1,9003,1,120,1,1,4,10,134.4,0,1,1,0,24,7,6,15.71428571,6,10,6,15.5,2.8,-4.06,Dropout
1,1,1,9147,1,133.1,34,34,0,0,125.3,0,1,1,0,26,15,11,10.81818182,14,15,11,7.6,2.6,0.32,Dropout
1,1,1,9147,1,132,19,38,9,7,119.1,0,0,1,0,19,16,1,12,5,6,0,13.9,-0.3,0.79,Dropout
5,39,1,9238,1,130,19,38,9,10,146,0,1,1,0,34,8,5,12.6,6,11,4,12.4,0.5,1.79,Graduate
1,43,1,9130,1,130,1,1,1,1,130,1,1,1,0,33,12,1,13,5,7,3,9.4,-0.8,-3.12,Enrolled
1,17,6,9147,1,129,19,1,9,4,122,1,1,1,0,19,8,5,11.6,5,10,4,9.4,-0.8,-3.12,Graduate
1,17,5,9119,1,130,19,1,4,5,118.1,1,0,1,0,26,11,1,10,5,14,1,8.9,1.4,3.51,Dropout
1,39,1,9670,1,140,38,37,7,7,105.2,0,1,1,0,29,7,1,14,6,6,0,16.2,0.3,-0.92,Dropout
1,17,5,9119,1,131,19,37,9,7,123.3,1,1,1,1,19,9,5,12.6,5,8,2,8.9,1.4,3.51,Dropout
1,17,1,171,1,129,1,1,9,9,124.8,1,1,1,0,18,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
1,39,1,9991,19,133.1,19,37,9,9,149.4,0,0,1,0,29,11,2,11.33333333,5,9,1,11.1,0.6,2.02,Dropout
1,43,1,9254,1,112,37,37,9,9,108.5,0,1,1,0,21,6,6,12.66666667,6,7,5,9.4,-0.8,-3.12,Graduate
1,17,1,9254,1,119,1,1,4,10,125,0,1,1,0,19,7,5,10.8,6,10,2,10.8,1.4,1.74,Enrolled
1,1,1,9500,1,133.1,38,38,5,10,101,0,1,1,0,20,14,5,12.87857143,8,15,7,15.5,2.8,-4.06,Graduate
1,1,1,9085,1,123,3,1,2,5,112.9,0,1,1,0,18,5,0,0,5,5,0,7.6,2.6,0.32,Dropout
1,17,3,9070,1,131,38,37,5,5,120.2,1,1,1,0,18,6,6,12.83333333,6,8,5,15.5,2.8,-4.06,Enrolled
1,1,1,9147,1,120,34,34,99,99,111.6,0,1,1,1,21,5,5,12.6,5,9,3,10.8,1.4,1.74,Enrolled
1,1,1,9147,1,125,1,1,4,2,134.1,1,1,1,0,20,0,0,0,5,0,0,8.9,1.4,3.51,Dropout
1,39,1,9119,1,133.1,37,37,9,9,101.6,0,1,1,1,30,11,0,0,5,5,0,12.7,3.7,-1.7,Dropout
1,18,2,9670,1,121,37,38,4,1,111.9,1,1,1,0,19,6,6,14.16666667,6,6,6,13.9,-0.3,0.79,Graduate
1,51,1,9147,1,148,1,19,9,6,118.4,1,1,1,0,30,7,5,13.4,5,7,4,8.9,1.4,3.51,Dropout
1,1,1,9147,1,139,38,1,5,5,127.1,1,1,1,1,22,8,5,11.2,5,13,4,12.7,3.7,-1.7,Graduate
1,17,3,171,1,125,37,37,5,10,120.5,1,1,1,0,22,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
1,17,4,9070,1,128,1,1,9,10,136.1,1,0,1,0,19,6,6,12.66666667,6,8,5,11.1,0.6,2.02,Dropout
1,17,2,9670,1,132,1,19,5,3,124,1,1,1,0,21,7,3,12.33333333,5,5,4,7.6,2.6,0.32,Dropout
1,17,4,9085,1,137,38,38,151,151,141.6,0,1,1,0,21,7,4,12.25,5,7,5,7.6,2.6,0.32,Graduate
1,44,1,171,39,160,19,38,9,9,160,1,1,1,1,21,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout
1,39,1,9147,1,120,1,19,4,7,110,0,1,1,0,27,13,3,10.75,5,9,3,15.5,2.8,-4.06,Dropout
1,43,1,33,1,134,37,37,1,1,100,1,1,1,0,32,7,0,0,7,8,0,13.9,-0.3,0.79,Dropout
1,39,1,9670,12,133.1,37,1,9,3,120,0,0,1,0,40,13,0,0,6,6,0,15.5,2.8,-4.06,Dropout
1,1,2,9147,1,116,37,1,5,3,124.8,1,1,1,0,20,9,2,14.33333333,5,10,2,7.6,2.6,0.32,Enrolled
1,44,1,9130,39,140,4,4,2,10,140,1,1,1,0,20,8,2,11.5,5,13,2,12.7,3.7,-1.7,Dropout
1,1,3,171,1,140,37,37,9,9,124.3,1,1,1,0,18,0,0,0,0,0,0,7.6,2.6,0.32,Graduate
1,43,1,9147,1,122,1,38,1,7,118.9,0,1,1,0,21,11,2,10.5,5,13,0,12.7,3.7,-1.7,Dropout
1,17,1,9670,1,141,19,37,5,8,130.2,0,1,1,0,18,6,6,13.5,6,0,0,12.7,3.7,-1.7,Dropout
1,44,1,9003,1,120,1,3,144,123,120,0,1,1,0,19,17,1,11,6,19,0,16.2,0.3,-0.92,Enrolled
5,7,1,9070,3,140,37,37,7,7,140,0,0,1,0,30,6,1,10,6,6,0,15.5,2.8,-4.06,Dropout
1,39,1,9003,12,133.1,19,1,9,1,130,0,1,1,0,29,17,0,0,6,8,0,15.5,2.8,-4.06,Dropout
1,17,2,9119,1,137,1,1,4,4,130.4,1,1,1,0,18,10,1,12,5,7,3,7.6,2.6,0.32,Dropout
1,1,2,9670,1,122,1,1,9,9,116.1,1,1,1,1,18,6,4,12.25,5,5,5,9.4,-0.8,-3.12,Dropout
1,44,1,9003,39,130,1,1,3,10,130,0,1,1,0,22,21,5,11.4,7,13,6,15.5,2.8,-4.06,Dropout
1,43,2,9991,1,140,37,37,5,5,124.3,1,0,1,0,27,5,0,0,5,5,0,12.7,3.7,-1.7,Dropout
1,17,6,9670,1,125,38,1,9,7,125,1,1,1,0,20,8,4,14.25,6,10,5,10.8,1.4,1.74,Graduate
1,51,1,8014,2,110,19,38,9,10,110,0,1,1,0,42,12,11,14.45454545,11,11,10,11.1,0.6,2.02,Graduate
1,1,1,9003,1,133.1,38,38,4,8,115,0,1,1,0,21,13,12,14.53846154,12,14,12,15.5,2.8,-4.06,Graduate
1,43,1,9500,1,132,1,38,7,7,129.6,0,1,1,0,23,10,6,12.73333333,8,10,7,16.2,0.3,-0.92,Graduate
1,51,1,9070,1,122,38,38,9,9,128.8,1,1,1,0,21,13,5,13.2,12,12,4,8.9,1.4,3.51,Dropout
1,1,3,171,1,155,4,3,1,1,144.2,1,1,1,0,19,0,0,0,0,0,0,12.7,3.7,-1.7,Graduate
2,39,1,9238,1,120,37,37,7,7,134,0,1,1,1,40,7,6,12.33333333,6,10,4,8.9,1.4,3.51,Dropout
1,43,1,9147,1,129,19,1,9,5,112,0,1,1,0,22,9,5,11.2,9,14,7,12.7,3.7,-1.7,Dropout
1,1,2,9500,1,144,38,37,9,9,128.8,1,1,1,0,19,7,6,13.2,7,7,6,7.6,2.6,0.32,Graduate
1,39,1,9119,1,130,19,37,9,9,134,0,1,1,1,24,8,5,11.83333333,5,8,4,12.7,3.7,-1.7,Enrolled
1,1,1,9254,1,133.1,3,1,2,4,125,0,1,1,0,21,10,5,11.33333333,6,14,2,12.7,3.7,-1.7,Enrolled
1,17,4,9119,1,133,3,1,9,3,123.2,1,1,1,0,18,5,5,13.6,5,6,5,8.9,1.4,3.51,Graduate
1,17,3,9119,1,131,37,37,9,7,118.4,0,1,1,0,18,10,0,0,5,10,2,7.6,2.6,0.32,Dropout
1,51,1,9670,1,133.1,3,1,3,10,116.2,0,1,1,0,24,11,5,12.85714286,6,12,5,11.1,0.6,2.02,Dropout
1,39,1,9119,1,133.1,37,19,9,3,123,0,1,1,1,28,16,3,14.33333333,5,9,5,9.4,-0.8,-3.12,Enrolled
1,17,1,9670,1,118,19,38,7,9,113.5,1,1,0,1,19,9,5,13.5,6,6,6,12.4,0.5,1.79,Graduate
1,51,1,9085,40,120,3,3,4,2,125,0,1,0,0,28,8,6,14.42857143,6,12,4,11.1,0.6,2.02,Enrolled
1,17,3,9853,1,133.1,12,1,4,0,134.8,1,1,0,0,18,12,0,0,6,12,0,7.6,2.6,0.32,Dropout
1,1,1,171,1,145,3,1,4,3,149.9,1,0,0,0,19,0,0,0,0,0,0,16.2,0.3,-0.92,Graduate
1,1,1,9500,1,125,1,1,4,4,119.8,1,1,0,1,19,8,8,12.82875,8,8,8,9.4,-0.8,-3.12,Graduate
1,43,1,9130,1,125,39,3,3,2,125,1,1,0,0,21,6,0,0,5,6,4,10.8,1.4,1.74,Graduate
1,1,3,9500,1,148,1,19,4,5,135.1,1,1,0,0,18,0,0,0,8,0,0,13.9,-0.3,0.79,Dropout
1,1,4,9070,1,139,3,19,1,5,138.3,1,1,0,0,19,6,6,14.66666667,6,6,6,9.4,-0.8,-3.12,Graduate
1,17,2,9500,1,130,38,38,7,7,122.5,1,1,0,0,19,8,7,13.93714286,8,8,7,10.8,1.4,1.74,Graduate
1,1,1,9070,1,148,3,1,2,10,148,1,1,0,0,20,12,10,14.7,12,12,12,15.5,2.8,-4.06,Graduate
1,1,2,9773,1,130,1,1,9,4,126.2,1,1,0,0,18,6,6,11.66666667,6,6,5,12.7,3.7,-1.7,Graduate
1,43,4,9500,6,134,37,37,9,9,129.8,1,1,0,0,20,7,6,14.85,7,7,6,7.6,2.6,0.32,Graduate
1,39,1,9085,19,133.1,19,37,7,90,104,0,1,0,0,26,11,1,12,5,12,0,10.8,1.4,1.74,Dropout
1,18,4,9500,1,137,3,1,3,4,126.7,1,1,0,0,18,8,7,13.6875,8,9,8,13.9,-0.3,0.79,Dropout
1,39,1,8014,1,130,37,37,9,9,120,0,1,0,0,58,14,5,12.4,6,10,5,9.4,-0.8,-3.12,Graduate
1,1,2,9500,1,137,1,3,4,3,124.6,0,1,0,0,18,10,7,13.398,8,8,8,15.5,2.8,-4.06,Graduate
1,44,1,9085,1,130,1,1,4,3,130,1,1,0,0,20,13,5,11.8,6,19,4,12.4,0.5,1.79,Enrolled
1,17,1,9991,1,140,38,37,6,7,127.3,0,1,0,0,20,0,0,0,5,0,0,11.1,0.6,2.02,Dropout
1,2,1,9147,1,150,37,37,9,9,122,1,1,0,0,29,19,13,11.76923077,14,17,14,9.4,-0.8,-3.12,Graduate
1,7,1,9238,3,130,1,1,4,10,125.1,0,0,0,0,27,8,0,0,5,6,0,16.2,0.3,-0.92,Dropout
1,1,1,9085,1,133.1,19,38,5,7,110,1,1,0,1,21,8,6,13.28571429,6,11,6,11.1,0.6,2.02,Graduate
1,1,1,9238,1,134,1,19,4,9,129.8,0,1,0,1,20,6,6,11.66666667,6,8,6,15.5,2.8,-4.06,Graduate
1,17,1,9238,1,125,19,38,3,7,114.9,0,1,0,1,19,13,6,11.5,6,9,5,11.1,0.6,2.02,Graduate
1,1,1,9500,1,141,37,38,6,6,125.6,1,1,0,1,22,9,6,13.08166667,8,12,6,11.1,0.6,2.02,Graduate
1,18,3,9070,1,138,38,37,9,7,125.1,1,1,0,1,19,6,6,12.66666667,6,6,6,15.5,2.8,-4.06,Graduate
1,17,1,9773,1,116,37,1,9,8,115.7,1,0,0,0,19,6,3,11.33333333,6,6,0,12.4,0.5,1.79,Dropout
1,1,3,9853,1,122,3,3,2,2,112.6,1,1,0,0,23,8,5,13.6,6,8,5,7.6,2.6,0.32,Enrolled
1,1,3,9773,1,131,1,1,4,4,127.2,1,1,0,1,18,6,6,13.16666667,6,7,5,12.4,0.5,1.79,Dropout
1,44,1,9130,39,140,1,19,4,8,140,0,1,0,0,19,0,0,0,6,0,0,12.7,3.7,-1.7,Dropout
1,44,1,9003,39,140,1,1,4,3,140,1,1,0,0,20,10,5,11.66666667,6,7,5,12.4,0.5,1.79,Graduate
1,1,4,9238,1,127,1,38,9,7,120.4,1,1,0,1,19,6,6,13.5,6,7,6,11.1,0.6,2.02,Graduate
1,39,1,9085,19,133.1,37,37,9,9,100,1,0,0,1,26,7,0,0,6,6,0,13.9,-0.3,0.79,Dropout
1,1,1,9238,1,117,1,19,4,7,113.5,1,1,0,1,18,6,6,13.16666667,6,7,6,11.1,0.6,2.02,Graduate
1,1,1,9085,1,150,37,37,4,9,132.1,1,1,0,0,29,11,4,12.5,5,11,2,12.7,3.7,-1.7,Dropout
1,44,1,9003,39,160,3,1,2,6,160,1,0,0,0,20,10,6,13.375,6,10,6,16.2,0.3,-0.92,Graduate
1,1,1,9070,1,128,19,2,7,3,126.3,1,1,0,0,19,6,6,13.16666667,6,6,6,15.5,2.8,-4.06,Graduate
1,44,1,9085,39,160,1,1,4,4,160,1,1,0,0,23,12,4,13.4,6,17,2,12.4,0.5,1.79,Enrolled
1,43,1,9556,1,126,2,3,3,2,100,0,1,0,0,25,10,3,13,8,10,3,10.8,1.4,1.74,Enrolled
1,18,1,9500,1,135,3,3,1,1,125.8,1,1,0,0,18,8,7,13.15428571,8,8,7,10.8,1.4,1.74,Graduate
1,1,3,9070,1,139,1,38,4,7,142.2,1,1,0,1,19,6,6,12.83333333,6,6,6,9.4,-0.8,-3.12,Graduate
1,17,2,9853,1,125,1,19,5,5,119.4,1,1,0,0,18,10,7,12.14285714,7,7,7,12.4,0.5,1.79,Graduate
1,1,2,9500,1,106,1,19,4,4,106.4,1,1,0,1,19,9,5,13.34,7,9,6,12.4,0.5,1.79,Enrolled
1,7,1,8014,40,120,37,19,9,3,120,0,1,0,0,36,15,4,13,9,10,4,8.9,1.4,3.51,Dropout
1,44,1,9003,39,150,1,38,4,9,150,0,1,1,1,20,18,3,12,6,17,3,15.5,2.8,-4.06,Enrolled
1,17,2,171,1,130,1,1,2,3,148.6,1,1,1,0,20,0,0,0,0,0,0,11.1,0.6,2.02,Dropout
1,1,1,9238,1,116,38,38,9,8,108.7,1,1,1,0,18,9,5,11,6,12,0,11.1,0.6,2.02,Dropout
1,44,1,9003,39,130,3,1,4,6,130,0,1,1,0,19,8,5,11.5,6,11,6,12.4,0.5,1.79,Enrolled
1,17,1,9238,1,140,1,44,4,2,124.6,1,0,1,0,20,9,3,13.33333333,6,6,2,8.9,1.4,3.51,Dropout
1,1,2,9500,1,134,19,19,4,7,131,1,1,1,0,18,9,7,14.59444444,8,10,8,15.5,2.8,-4.06,Graduate
1,44,1,9130,39,130,3,1,3,6,130,1,1,1,0,20,9,4,11,6,13,3,12.4,0.5,1.79,Dropout
1,18,1,9119,1,122,19,1,90,3,116.1,1,0,1,0,24,8,0,0,5,5,0,9.4,-0.8,-3.12,Dropout
1,17,1,9773,1,128,19,38,5,7,125.6,1,1,1,0,19,6,0,0,6,0,0,8.9,1.4,3.51,Dropout
1,17,1,9119,1,130,19,19,7,9,121.3,1,1,1,0,18,9,1,12,5,10,2,7.6,2.6,0.32,Dropout
1,1,3,9119,1,113,4,38,2,7,107.4,1,1,1,0,18,8,5,14,5,6,5,8.9,1.4,3.51,Graduate
1,1,1,9254,1,126,1,19,4,4,116.9,0,1,1,0,18,8,6,13.57142857,6,7,5,8.9,1.4,3.51,Graduate
1,43,2,9670,1,135,3,19,1,7,123.5,1,1,1,0,22,12,0,0,6,6,0,16.2,0.3,-0.92,Dropout
1,1,1,9670,1,141,19,38,9,9,130.5,0,1,1,0,19,8,6,14.25,6,7,6,11.1,0.6,2.02,Graduate
2,39,1,9085,12,133.1,1,39,5,3,140,1,0,0,0,32,7,0,0,6,6,0,13.9,-0.3,0.79,Dropout
1,17,1,9853,1,133.1,34,19,0,3,117.1,1,1,0,1,21,12,0,0,6,12,0,7.6,2.6,0.32,Dropout
1,18,1,9500,1,144,37,37,6,6,127.5,1,1,0,1,19,8,7,13.54285714,8,8,7,12.7,3.7,-1.7,Graduate
4,43,1,8014,1,140,38,37,9,9,126,0,1,0,1,39,9,9,13.11111111,7,10,7,12.7,3.7,-1.7,Graduate
1,43,1,8014,10,100,34,34,0,0,113,1,1,0,0,30,11,9,12.66666667,7,7,7,7.6,2.6,0.32,Graduate
1,1,1,9147,1,135,1,19,5,5,130.1,1,1,0,0,18,10,4,10.75,5,13,2,9.4,-0.8,-3.12,Dropout
2,43,1,9991,1,130,37,37,9,9,110,1,1,0,0,38,14,4,10.75,10,10,2,7.6,2.6,0.32,Dropout
1,1,3,9070,1,147,34,37,5,7,135.8,1,1,0,0,20,6,6,13.66666667,6,6,6,9.4,-0.8,-3.12,Graduate
1,39,1,8014,19,149,34,34,0,0,126.3,0,1,0,0,55,6,6,13.83333333,6,6,6,7.6,2.6,0.32,Graduate
